Date,Open,High,Low,Close,Adj Close,Volume,Growth% of Close from previous day
2015-08-05,833.0,844.400024,827.099976,841.900024,810.022583,2246991.0,0.4157263214426514
2015-08-06,845.0,857.400024,842.099976,845.400024,813.390076,3573927.0,0.7747797272359652
2015-08-07,855.0,857.25,850.0,851.950012,819.692139,2261385.0,-1.3205000107447618
2015-08-10,854.799988,856.549988,831.0,840.700012,808.868042,2206976.0,0.12489449090194432
2015-08-11,843.0,846.599976,831.299988,841.75,809.878235,2135240.0,2.8987257499257537
2015-08-12,847.950012,884.900024,847.0,866.150024,833.354431,5281162.0,1.489345222254471
2015-08-13,868.900024,888.0,840.0,879.049988,845.765991,2580690.0,2.121611313872179
2015-08-14,888.0,914.700012,887.599976,897.700012,863.709839,4606523.0,0.9468641958757154
2015-08-17,909.0,918.0,889.599976,906.200012,871.887939,2930882.0,-1.8152738669352404
2015-08-18,907.150024,915.0,885.75,889.75,856.060913,1790875.0,4.2708626018544535
2015-08-19,897.0,930.0,896.25,927.75,892.621887,5294282.0,0.9593127458905988
2015-08-20,946.0,966.0,931.700012,936.650024,901.18512,7479776.0,0.1334543285080832
2015-08-21,933.0,942.349976,907.549988,937.900024,902.387695,4481821.0,-4.989875978508351
2015-08-24,909.0,940.0,875.200012,891.099976,857.359741,6095598.0,-0.05611042682824626
2015-08-25,915.849976,921.650024,850.0,890.599976,856.87854,5366573.0,-1.9874188723310655
2015-08-26,892.900024,900.349976,868.599976,872.900024,839.848938,3455259.0,3.333712361084775
2015-08-27,896.0,905.849976,880.0,902.0,867.847046,5115937.0,-1.723945454545453
2015-08-28,911.0,916.5,865.0,886.450012,852.885742,4988409.0,1.4101189949558035
2015-08-31,882.400024,911.400024,870.0,898.950012,864.912476,13512125.0,0.33372267200103223
2015-09-01,883.700012,916.0,882.0,901.950012,867.79895,4315484.0,-1.308275164145126
2015-09-02,914.0,917.0,886.700012,890.150024,856.445679,4877084.0,-0.5841725394370169
2015-09-03,898.0,901.900024,881.099976,884.950012,851.442566,2306749.0,-3.079269973499927
2015-09-04,890.0,890.0,852.650024,857.700012,825.224365,3075607.0,-2.47172807548008
2015-09-07,860.150024,866.0,832.0,836.5,804.827087,2479603.0,0.9683175134488906
2015-09-08,842.0,850.0,815.0,844.599976,812.620361,3192919.0,-0.6571143923404499
2015-09-09,856.650024,860.0,835.200012,839.049988,807.280518,2164371.0,0.0774714271255112
2015-09-10,835.0,844.049988,824.900024,839.700012,807.905945,2478514.0,0.7562195914318945
2015-09-11,844.0,851.950012,840.349976,846.049988,814.015381,2710761.0,1.3001595834784174
2015-09-14,854.200012,858.950012,845.349976,857.049988,824.598999,2590701.0,1.1259581278939392
2015-09-15,858.599976,871.5,855.0,866.700012,833.883667,3818309.0,2.36529360980325
2015-09-16,879.200012,891.799988,875.650024,887.200012,853.607361,5674983.0,2.0288547967242363
2015-09-18,897.0,920.799988,888.450012,905.200012,870.925842,5214357.0,-0.5799823166595363
2015-09-21,908.299988,912.950012,895.099976,899.950012,865.874634,3137037.0,0.07222223360556547
2015-09-22,909.0,909.0,891.549988,900.599976,866.499939,3447182.0,-0.4274901290914502
2015-09-23,895.0,905.200012,888.299988,896.75,862.795715,1895163.0,-0.5408392528575378
2015-09-24,900.900024,900.900024,888.25,891.900024,858.129456,4615659.0,-3.4645165566224976
2015-09-28,895.0,895.0,857.200012,861.0,828.399353,3862676.0,-1.480836236933798
2015-09-29,861.0,861.0,840.25,848.25,816.132141,2137288.0,2.375481756557622
2015-09-30,860.0,872.0,858.200012,868.400024,835.519226,2861245.0,2.6024844973979375
2015-10-01,875.0,895.0,873.25,891.0,857.26355,2278061.0,0.7800237934904619
2015-10-05,899.0,902.200012,880.200012,897.950012,863.950378,3142118.0,1.3363772859997467
2015-10-06,905.950012,915.900024,902.25,909.950012,875.495972,2368600.0,1.7858123837246567
2015-10-07,915.0,928.700012,903.0,926.200012,891.130615,2899026.0,-1.1390615270257614
2015-10-08,930.0,933.950012,910.599976,915.650024,880.980042,2018360.0,-1.0320550158146466
2015-10-09,922.5,922.799988,901.200012,906.200012,871.887939,1963120.0,-1.5669843094197635
2015-10-12,910.0,914.950012,883.200012,892.0,858.225586,2057784.0,-1.165921973094174
2015-10-13,894.0,896.75,874.0,881.599976,848.219421,1526300.0,0.23820735675701127
2015-10-14,884.099976,894.0,881.599976,883.700012,850.239868,1468468.0,0.4865891073451728
2015-10-15,889.950012,892.5,880.049988,888.0,854.377075,2180779.0,0.28153153153153154
2015-10-16,888.0,892.0,881.0,890.5,856.78241,1209569.0,1.7349816956765878
2015-10-19,895.0,911.0,886.549988,905.950012,871.6474,2000070.0,-0.37529929410719304
2015-10-20,911.0,913.099976,899.700012,902.549988,868.37616,1880891.0,-1.5013005573271345
2015-10-21,901.900024,902.25,886.5,889.0,858.191772,1272841.0,-0.49494083239595393
2015-10-23,901.950012,903.849976,883.049988,884.599976,853.944214,1916780.0,0.4747922353549799
2015-10-26,890.0,894.099976,886.099976,888.799988,857.998718,1770689.0,2.2333524153918023
2015-10-27,888.0,912.450012,885.0,908.650024,877.160828,2896574.0,-0.7813829100828864
2015-10-28,903.0,907.5,895.049988,901.549988,870.306885,1939812.0,-2.5123358994487566
2015-10-29,902.0,902.0,875.549988,878.900024,848.441833,3272915.0,1.2117378210470902
2015-10-30,880.200012,893.0,876.700012,889.549988,858.722656,2387217.0,-2.720478031190757
2015-11-02,875.049988,878.150024,857.549988,865.349976,835.361328,1982404.0,0.36979396645872387
2015-11-03,870.0,877.799988,862.799988,868.549988,838.450439,1547053.0,-1.8479060758446508
2015-11-04,867.0,874.5,850.0,852.5,822.956726,2275409.0,-4.287388621700878
2015-11-05,848.0,849.900024,809.0,815.950012,787.673279,4038115.0,-1.538082948150013
2015-11-06,816.049988,822.349976,800.549988,803.400024,775.558228,3763950.0,-5.781679189992159
2015-11-09,761.0,771.849976,744.950012,756.950012,730.717957,7903526.0,-3.3027280010136257
2015-11-10,753.099976,764.200012,724.049988,731.950012,706.584351,7024856.0,1.1817697736440442
2015-11-13,745.099976,752.400024,736.0,740.599976,714.934509,4665553.0,-0.26329355430602114
2015-11-16,743.0,747.5,732.549988,738.650024,713.052063,3357919.0,1.9901105425266918
2015-11-17,746.0,755.549988,743.950012,753.349976,727.242615,3853257.0,0.053099357900560994
2015-11-18,755.0,761.299988,748.5,753.75,727.628845,2521801.0,-1.4925373134328357
2015-11-19,758.0,761.0,738.400024,742.5,716.768738,4059404.0,-2.242427474747479
2015-11-20,739.799988,741.0,723.900024,725.849976,700.695679,5345428.0,-1.2054832664208837
2015-11-23,726.0,728.900024,713.5,717.099976,692.248901,5781403.0,-1.5200061866966168
2015-11-24,717.0,719.549988,704.0,706.200012,681.726624,9846509.0,4.205609104407664
2015-11-26,716.849976,740.0,716.5,735.900024,710.3974,8438968.0,0.5367511715151051
2015-11-27,742.0,742.349976,731.0,739.849976,714.210571,4475863.0,-1.3989290174688025
2015-11-30,732.5,737.5,727.349976,729.5,704.219238,8738130.0,-0.034270047978067174
2015-12-01,732.0,733.799988,727.0,729.25,703.977966,3183165.0,0.3496726774082941
2015-12-02,739.0,739.0,725.0,731.799988,706.439453,5136352.0,-0.669576944568077
2015-12-03,729.849976,732.400024,724.0,726.900024,701.709412,3079014.0,3.9207592597355587
2015-12-04,722.5,773.900024,721.5,755.400024,729.221741,24605807.0,2.9057388539346856
2015-12-07,765.299988,781.5,762.049988,777.349976,750.411011,7139702.0,-0.8297359232181851
2015-12-08,776.0,779.849976,767.5,770.900024,744.18457,3655120.0,-1.5241924548182397
2015-12-09,772.5,775.400024,750.150024,759.150024,732.841736,4935349.0,-0.3095614734512668
2015-12-10,769.849976,769.849976,733.299988,756.799988,730.57312,4496091.0,0.13213530864907994
2015-12-11,759.650024,766.0,748.5,757.799988,731.538513,2852880.0,1.4251765863052488
2015-12-14,758.849976,773.0,753.650024,768.599976,741.964172,2629235.0,0.6700525840245447
2015-12-15,775.0,781.450012,769.200012,773.75,746.93573,3549320.0,1.3376382552504
2015-12-16,780.0,785.5,775.799988,784.099976,756.927063,2864795.0,2.314758902632594
2015-12-17,791.049988,805.0,788.0,802.25,774.447998,3491346.0,-1.50825503272047
2015-12-18,799.599976,809.0,787.200012,790.150024,762.767395,4125199.0,-4.549770411700957
2015-12-21,738.0,756.799988,731.0,754.200012,728.063354,12310649.0,1.25961281475026
2015-12-22,756.200012,768.900024,756.200012,763.700012,737.234009,3734881.0,3.49613874302257
2015-12-23,771.0,793.5,770.0,790.400024,763.008789,6651886.0,0.056927123777508803
2015-12-24,797.0,798.400024,786.400024,790.849976,763.443176,2053955.0,2.6237593260039502
2015-12-28,791.650024,815.0,791.650024,811.599976,783.47406,4287383.0,-0.030803352315525452
2015-12-29,815.0,819.900024,805.5,811.349976,783.232727,2702847.0,-0.1478957337147859
2015-12-30,814.0,826.0,806.450012,810.150024,782.074341,1919186.0,1.2343392833127904
2015-12-31,812.0,825.0,804.099976,820.150024,791.727783,2590518.0,-0.5608773840626072
2016-01-01,810.049988,817.900024,806.200012,815.549988,787.28717,986728.0,-2.017045213910299
2016-01-04,813.900024,821.299988,795.099976,799.099976,771.407227,2388588.0,0.17520010537455333
2016-01-05,807.0,807.0,792.049988,800.5,772.758789,1632394.0,-1.068080949406619
2016-01-06,805.0,805.799988,790.75,791.950012,764.505066,2168214.0,-1.0291083877147575
2016-01-07,788.0,799.0,778.650024,783.799988,756.637512,2082334.0,1.320494534123423
2016-01-08,795.0,805.799988,786.0,794.150024,766.628723,2315237.0,-1.4984604470653557
2016-01-11,789.5,804.5,779.099976,782.25,755.141235,3424538.0,0.754237647810806
2016-01-12,784.0,794.0,784.0,788.150024,760.836731,1787888.0,1.0721248166833703
2016-01-13,795.0,804.650024,781.5,796.599976,768.993835,3447651.0,-0.5962842258483824
2016-01-14,789.799988,796.400024,785.700012,791.849976,764.408508,3233849.0,-0.599861102982467
2016-01-15,797.75,799.0,780.200012,787.099976,759.822998,2370237.0,-0.27315005279582866
2016-01-18,787.0,797.5,775.0,784.950012,757.74762,4202772.0,1.140201524068518
2016-01-19,786.0,796.799988,781.25,793.900024,766.387512,2169752.0,-0.16375462409610161
2016-01-20,785.5,805.0,775.599976,792.599976,765.132568,4222563.0,-2.453943046801195
2016-01-21,800.0,803.400024,764.0,773.150024,746.356567,3264178.0,2.0759215549089842
2016-01-22,779.0,794.0,773.299988,789.200012,761.850342,1970106.0,2.2871246484471652
2016-01-25,795.0,814.900024,794.450012,807.25,779.274841,2905098.0,1.7218982966862844
2016-01-27,817.0,823.25,809.299988,821.150024,792.693054,3609838.0,1.5831455422328529
2016-01-28,817.0,836.799988,817.0,834.150024,805.242615,4368190.0,4.651440014823998
2016-01-29,843.0,878.0,839.099976,872.950012,842.698059,4709689.0,-0.07446291208711621
2016-02-01,880.799988,888.299988,861.900024,872.299988,842.070496,3252050.0,-4.258851829767531
2016-02-02,879.849976,883.349976,831.099976,835.150024,806.208008,2676955.0,-0.02993474140162391
2016-02-03,836.799988,855.0,829.299988,834.900024,805.966614,2630864.0,0.08383662473100363
2016-02-04,840.0,847.799988,818.150024,835.599976,806.642334,2287218.0,2.626856466065769
2016-02-05,839.0,860.0,836.549988,857.549988,827.831665,2250196.0,-2.553782788928213
2016-02-08,855.0,864.799988,830.0,835.650024,806.690674,1198192.0,2.2018744057380597
2016-02-09,830.0,860.900024,828.099976,854.049988,824.453003,2340243.0,0.19905298564327303
2016-02-10,851.049988,865.75,838.200012,855.75,826.093994,3530848.0,-2.962310955302363
2016-02-11,851.0,858.900024,827.0,830.400024,801.622559,2067334.0,2.041179131757821
2016-02-12,845.0,884.700012,802.450012,847.349976,817.985107,5260215.0,0.33634697359099774
2016-02-15,855.0,867.0,845.099976,850.200012,820.73645,3592947.0,-2.6346769799857435
2016-02-16,850.599976,857.150024,820.200012,827.799988,799.112549,1957372.0,3.382459580320748
2016-02-17,831.950012,859.349976,828.0,855.799988,826.142334,1975343.0,1.711851391145384
2016-02-18,869.700012,876.5,858.099976,870.450012,840.284668,2342525.0,-0.7180194053463923
2016-02-19,870.400024,870.400024,857.0,864.200012,834.251343,1561649.0,2.1117796513059988
2016-02-22,871.950012,885.799988,868.0,882.450012,851.868835,2302969.0,-1.286195914290502
2016-02-23,884.700012,898.450012,866.25,871.099976,840.91217,2470030.0,-1.8998953571317725
2016-02-24,866.349976,870.0,849.599976,854.549988,824.935608,1716644.0,2.4340282361574364
2016-02-25,857.450012,880.0,855.549988,875.349976,845.014771,3898475.0,-0.39412259034550307
2016-02-26,885.0,890.0,869.099976,871.900024,841.684448,2409042.0,-2.064456876308103
2016-02-29,880.799988,880.799988,833.700012,853.900024,824.308228,3546392.0,1.6980910636442377
2016-03-01,861.700012,873.0,851.299988,868.400024,838.305725,2354037.0,-1.9058092517970797
2016-03-02,876.0,877.099976,850.0,851.849976,822.329224,3184958.0,2.2363149071685906
2016-03-03,859.900024,873.849976,852.599976,870.900024,840.719055,2447143.0,-1.6190189013015857
2016-03-04,872.0,874.5,852.599976,856.799988,827.107727,1525260.0,0.21008263599555338
2016-03-08,859.799988,871.0,851.25,858.599976,828.845276,2297582.0,0.2678835388180888
2016-03-09,860.0,863.700012,836.900024,860.900024,831.065552,3139226.0,0.48204946966059725
2016-03-10,864.450012,868.0,846.5,865.049988,835.071777,2042250.0,0.3641435805672805
2016-03-11,854.900024,870.0,843.599976,868.200012,838.11261,2329088.0,-0.6910849939034556
2016-03-14,869.0,876.549988,858.599976,862.200012,832.320557,2139517.0,-2.2094627389079626
2016-03-15,861.5,861.5,840.599976,843.150024,813.930725,2357014.0,-0.8776639731199285
2016-03-16,845.5,847.450012,821.650024,835.75,806.787231,2521867.0,-1.0170505533951542
2016-03-17,842.0,843.900024,821.799988,827.25,798.581726,2605930.0,-1.3599274705349047
2016-03-18,825.049988,825.900024,798.400024,816.0,787.721619,5270631.0,2.5061289215686293
2016-03-21,820.549988,838.049988,816.799988,836.450012,807.462891,3177198.0,0.9743515910189208
2016-03-22,835.049988,847.0,831.900024,844.599976,815.330444,2105722.0,0.18944305534766503
2016-03-23,844.700012,852.0,834.599976,846.200012,816.875,2331768.0,-4.366581360908799
2016-03-28,846.0,846.0,803.0,809.25,781.205505,4596334.0,-1.8412139635464972
2016-03-29,809.25,811.849976,770.0,794.349976,766.821838,7468509.0,2.1841803391708097
2016-03-30,811.900024,815.549988,801.049988,811.700012,783.570618,3020735.0,1.022543781852252
2016-03-31,811.900024,829.650024,811.900024,820.0,791.582947,5230705.0,-0.5975639024390281
2016-04-01,821.0,824.0,809.400024,815.099976,786.852722,1654746.0,-0.006132744629106064
2016-04-04,817.200012,821.0,811.099976,815.049988,786.804443,1239310.0,-1.7483590221217205
2016-04-05,816.0,816.450012,799.5,800.799988,773.04834,2570634.0,1.0926573590308295
2016-04-06,804.5,811.099976,798.049988,809.549988,781.495178,1809628.0,0.2655826115582661
2016-04-07,810.0,822.900024,805.099976,811.700012,783.570618,2221164.0,0.006158432827519143
2016-04-08,807.049988,817.450012,807.049988,811.75,783.618835,1088142.0,0.6837065599014456
2016-04-11,823.0,826.0,809.200012,817.299988,788.97644,2757166.0,0.7708293273583144
2016-04-12,819.700012,827.049988,816.349976,823.599976,795.058167,1942717.0,1.1474031417407442
2016-04-13,826.099976,835.900024,823.0,833.049988,804.180725,2310970.0,0.5701938741279954
2016-04-18,833.150024,841.150024,827.299988,837.799988,808.766052,2257502.0,-1.1040821356516897
2016-04-20,836.099976,836.099976,825.200012,828.549988,799.836609,2134965.0,0.5250179304812259
2016-04-21,831.650024,837.900024,826.799988,832.900024,804.03595,1381380.0,-1.5247942891162667
2016-04-22,827.0,828.450012,818.150024,820.200012,791.776062,2527855.0,-1.383813196042729
2016-04-25,820.0,821.150024,802.0,808.849976,780.819397,3644370.0,0.6861653167682187
2016-04-26,805.0,817.599976,797.0,814.400024,786.177063,4083983.0,-0.05525687459950457
2016-04-27,814.0,816.099976,809.200012,813.950012,785.742676,1364080.0,-1.4742920109447704
2016-04-28,819.0,819.0,800.0,801.950012,774.158508,4828596.0,1.1659050888573301
2016-04-29,805.0,813.299988,802.0,811.299988,783.184448,2339763.0,0.06162948445649429
2016-05-02,813.75,816.150024,804.5,811.799988,783.667175,1083227.0,-1.6691288741433175
2016-05-03,808.200012,813.599976,780.0,798.25,770.586731,5809209.0,0.7453820231756988
2016-05-04,799.0,806.400024,787.049988,804.200012,776.330566,2523074.0,0.7771698466475526
2016-05-05,825.549988,828.0,806.5,810.450012,782.363953,3065087.0,-0.746497366946795
2016-05-06,809.950012,815.0,802.25,804.400024,776.523621,1464262.0,0.11188015578676243
2016-05-09,805.0,811.799988,796.0,805.299988,777.392456,2556690.0,-0.3911541098892894
2016-05-10,806.0,811.0,800.299988,802.150024,774.351501,2156929.0,-0.7292944991546925
2016-05-11,799.0,806.0,792.0,796.299988,768.704224,2268518.0,0.910460895297665
2016-05-12,795.099976,805.700012,795.099976,803.549988,775.703125,1962391.0,-1.0578060017343938
2016-05-13,805.349976,805.349976,792.5,795.049988,767.49762,2454738.0,0.35217760420870353
2016-05-16,799.900024,802.0,791.700012,797.849976,770.200562,2035038.0,0.25694655156573704
2016-05-17,801.0,802.599976,796.5,799.900024,772.179504,2505291.0,-0.5750763672936264
2016-05-18,798.950012,799.049988,791.0,795.299988,767.739014,2244494.0,-0.3520668983085644
2016-05-19,797.0,797.700012,790.0,792.5,765.03595,3114189.0,-0.14511343848580824
2016-05-20,797.900024,797.900024,790.0,791.349976,763.925781,2460489.0,-0.8592895945194273
2016-05-23,793.0,793.700012,779.299988,784.549988,757.361511,2403975.0,-1.5614046507384562
2016-05-24,786.0,787.0,771.0,772.299988,745.536011,2249441.0,1.7027093363103911
2016-05-25,778.299988,789.900024,771.200012,785.450012,758.230225,1556315.0,-0.776629436221849
2016-05-26,781.099976,788.0,774.049988,779.349976,752.341675,1900809.0,5.851034503656679
2016-05-27,795.0,828.0,790.099976,824.950012,796.36145,3675225.0,-1.5576745030703807
2016-05-30,831.0,842.0,808.25,812.099976,783.956726,4888391.0,-6.076835052141409
2016-05-31,792.0,799.0,756.0,762.75,736.316895,15706495.0,-1.0750589314978716
2016-06-01,767.049988,771.400024,752.450012,754.549988,728.401184,4921709.0,-1.0337271385656672
2016-06-02,755.099976,758.5,744.549988,746.75,720.87146,4900285.0,-1.2587912956143328
2016-06-03,751.900024,751.900024,735.049988,737.349976,711.797241,5944789.0,-1.7562829621628604
2016-06-06,748.900024,750.0,721.849976,724.400024,699.296021,6330743.0,1.9878469799719325
2016-06-07,728.0,741.900024,710.150024,738.799988,713.19696,7369626.0,-0.10828208080587906
2016-06-08,744.0,744.950012,734.400024,738.0,712.424683,3384926.0,0.6368579945799479
2016-06-09,738.0,745.25,731.5,742.700012,716.961853,3948805.0,-0.17503540850891824
2016-06-10,745.849976,747.0,738.400024,741.400024,715.706909,2785032.0,0.6811421414251242
2016-06-13,738.5,748.0,733.150024,746.450012,720.581848,2918950.0,0.9712639672380365
2016-06-14,748.0,755.0,746.549988,753.700012,727.580688,2789220.0,-0.27863021979095387
2016-06-15,756.900024,758.349976,750.0,751.599976,725.553345,1417625.0,0.39914849598132507
2016-06-16,752.0,756.349976,742.700012,754.599976,728.449341,2717995.0,-1.5107294411045615
2016-06-17,756.5,758.150024,740.099976,743.200012,717.444519,3317924.0,-0.4507583350254366
2016-06-20,739.849976,746.099976,733.849976,739.849976,714.210571,3323011.0,-0.47982538557249144
2016-06-21,741.099976,745.200012,735.200012,736.299988,710.783569,3703466.0,0.5093032814228431
2016-06-22,739.950012,741.400024,731.400024,740.049988,714.403625,3715759.0,1.6958297687317825
2016-06-23,743.950012,757.799988,743.0,752.599976,726.518738,3909660.0,0.28567952013860154
2016-06-24,747.700012,765.0,734.0,754.75,728.594299,7640809.0,2.5173898641934414
2016-06-27,757.0,775.599976,753.299988,773.75,746.93573,4493497.0,-1.117935250403881
2016-06-28,774.0,779.349976,763.549988,765.099976,738.58551,2788888.0,0.6796513087330192
2016-06-29,770.700012,774.450012,767.599976,770.299988,743.605225,2460436.0,-0.9347023383310782
2016-06-30,775.0,776.900024,761.0,763.099976,736.654785,4538392.0,0.03276110704529756
2016-07-01,769.0,769.450012,762.049988,763.349976,736.896179,2656477.0,0.9759628262567752
2016-07-04,768.25,774.799988,766.150024,770.799988,744.087952,1575107.0,0.48002232195156896
2016-07-05,772.950012,778.0,764.25,774.5,747.65979,2746347.0,0.47772911555842673
2016-07-07,778.0,782.950012,775.0,778.200012,751.231567,2515212.0,-0.08995270999816113
2016-07-08,781.950012,785.0,774.450012,777.5,750.555847,2174896.0,1.4790996784565917
2016-07-11,789.0,793.900024,781.5,789.0,761.657288,4771555.0,-0.7541206590621059
2016-07-12,792.799988,793.0,778.150024,783.049988,755.913452,3402732.0,-0.5746759554257218
2016-07-13,786.849976,794.849976,775.0,778.549988,751.569336,3546248.0,-1.2844390410548694
2016-07-14,774.650024,774.650024,766.849976,768.549988,741.915894,4148326.0,0.24071771893646113
2016-07-15,772.0,774.799988,764.099976,770.400024,743.701843,5462554.0,0.8177554262381468
2016-07-18,774.299988,781.0,770.900024,776.700012,749.783569,3096502.0,0.7338756163171032
2016-07-19,780.0,787.0,777.599976,782.400024,755.286011,3030866.0,1.8980030092637072
2016-07-20,785.400024,798.299988,781.549988,797.25,769.621399,4592908.0,-0.38256356224521604
2016-07-21,800.0,806.0,791.0,794.200012,766.677063,3452258.0,-0.9569423174473642
2016-07-22,796.0,796.0,782.0,786.599976,759.340454,2552125.0,2.212054987400614
2016-07-25,788.0,805.0,787.0,804.0,776.13739,3836740.0,-0.6965144278606927
2016-07-26,807.0,808.0,795.099976,798.400024,770.731567,2827707.0,1.1898797237511105
2016-07-27,797.049988,810.0,791.25,807.900024,779.902405,2447955.0,2.1722970019369603
2016-07-28,810.400024,828.0,809.5,825.450012,796.844055,3981433.0,0.545157179063679
2016-07-29,825.0,839.799988,820.549988,829.950012,801.18811,3056996.0,0.6867897966847689
2016-08-01,837.900024,840.0,822.700012,835.650024,806.690674,2052236.0,-0.8077544194506001
2016-08-02,839.0,847.5,826.849976,828.900024,800.174561,2135409.0,1.290861586463163
2016-08-03,832.700012,847.349976,821.299988,839.599976,810.503723,2105776.0,1.0659852615336445
2016-08-04,842.0,854.950012,840.099976,848.549988,819.143555,2609726.0,-0.7836855923684197
2016-08-05,852.900024,854.450012,837.049988,841.900024,812.723999,1908271.0,-1.0808927117930627
2016-08-08,842.049988,844.849976,830.400024,832.799988,803.939453,3382787.0,-0.4142665765744482
2016-08-09,834.0,835.200012,822.599976,829.349976,800.609009,1896252.0,-1.4107376063877695
2016-08-10,831.700012,833.0,815.049988,817.650024,789.314453,1315780.0,-1.1496390538845052
2016-08-11,814.299988,818.799988,785.200012,808.25,780.240112,6662203.0,-0.952677018249306
2016-08-12,816.799988,825.900024,790.549988,800.549988,772.806946,8732728.0,-2.2297141049985214
2016-08-16,808.349976,808.349976,781.200012,782.700012,755.575562,5115466.0,0.29385306819185086
2016-08-17,778.75,790.799988,772.799988,785.0,757.795837,3550406.0,0.4840749044585968
2016-08-18,790.0,794.400024,785.5,788.799988,761.464172,1585900.0,-0.6338742489940301
2016-08-19,792.75,793.5,779.599976,783.799988,756.637512,3217425.0,-1.747896428903749
2016-08-22,784.25,785.0,765.0,770.099976,743.41217,5501620.0,-1.0063628413877526
2016-08-23,770.700012,770.700012,760.0,762.349976,735.930847,3756220.0,0.9641288425776832
2016-08-24,765.0,775.349976,763.549988,769.700012,743.026123,3806381.0,-0.6171235450104163
2016-08-25,773.950012,777.299988,762.049988,764.950012,738.440674,2285008.0,-1.2680582845719355
2016-08-26,766.25,768.650024,752.75,755.25,729.076843,1978922.0,0.5362446871896703
2016-08-29,757.900024,762.400024,746.599976,759.299988,732.986389,2362413.0,2.0479373430465517
2016-08-30,763.799988,777.0,760.950012,774.849976,747.99762,1726397.0,0.10325198745312483
2016-08-31,778.0,782.0,771.299988,775.650024,748.769897,3405144.0,-0.7219797365725402
2016-09-01,775.599976,778.900024,767.25,770.049988,743.363953,1183855.0,1.5972973432472781
2016-09-02,774.0,784.299988,768.0,782.349976,755.237671,1867621.0,0.03835214535752229
2016-09-06,786.0,789.0,778.299988,782.650024,755.527405,1556462.0,-0.434424569825354
2016-09-07,783.0,784.549988,776.549988,779.25,752.245178,1353192.0,3.6958598652550507
2016-09-08,780.0,809.75,777.299988,808.049988,781.049377,3663747.0,-1.3117970617431616
2016-09-09,811.0,818.5,794.099976,797.450012,770.803589,4003165.0,-1.3041599904070262
2016-09-12,789.0,795.900024,779.099976,787.049988,760.751038,2621800.0,-0.9148100006069774
2016-09-14,795.0,796.200012,774.400024,779.849976,753.791687,3858523.0,0.8334936462189493
2016-09-15,784.0,792.599976,782.150024,786.349976,760.074463,1479337.0,-0.3242815639127056
2016-09-16,790.049988,794.0,781.25,783.799988,757.609741,2303954.0,-0.16585710894397013
2016-09-19,784.549988,789.700012,780.549988,782.5,756.353149,1283403.0,-0.4792332268370607
2016-09-20,785.0,786.599976,777.0,778.75,752.728455,2078649.0,0.01283800963081472
2016-09-21,782.0,784.5,776.349976,778.849976,752.825073,1572757.0,1.014319091408694
2016-09-22,786.049988,788.849976,783.299988,786.75,760.461182,1730313.0,-0.8516062281537993
2016-09-23,790.099976,790.75,778.0,780.049988,753.984985,1768021.0,-1.7819324676407733
2016-09-26,781.0,784.25,764.599976,766.150024,740.549561,2308824.0,0.5220909579975422
2016-09-27,766.5,776.900024,766.150024,770.150024,744.415771,1556490.0,-0.6946745222720457
2016-09-28,766.200012,773.75,763.400024,764.799988,739.244629,2342694.0,-3.7853049757108543
2016-09-29,769.0,770.0,732.0,735.849976,711.261902,5321213.0,0.9309011651038017
2016-09-30,739.950012,745.0,735.099976,742.700012,717.883118,2051308.0,1.9321362283753363
2016-10-03,750.0,761.0,750.0,757.049988,731.753479,1856097.0,0.9576646344256992
2016-10-04,762.0,773.0,759.25,764.299988,738.76123,2557812.0,-0.6345644480109517
2016-10-05,768.5,768.5,757.299988,759.450012,734.073364,1847125.0,-0.8624646647579466
2016-10-06,765.0,766.549988,750.099976,752.900024,727.742249,1755184.0,-0.22579518472694524
2016-10-07,756.0,756.200012,748.799988,751.200012,726.098999,1554398.0,0.5657614393115851
2016-10-10,752.950012,758.0,750.0,755.450012,730.20697,1365905.0,-2.084850056233767
2016-10-13,749.200012,753.900024,735.099976,739.700012,714.983398,2996697.0,0.7841000278366881
2016-10-14,740.900024,747.0,737.400024,745.5,720.589539,1849542.0,-1.5492941649899374
2016-10-17,747.299988,747.400024,732.0,733.950012,709.425476,1510291.0,1.301176898134581
2016-10-18,735.950012,745.299988,735.5,743.5,718.65625,1901132.0,0.9078681909885675
2016-10-19,748.400024,759.0,747.049988,750.25,725.180847,2267328.0,-0.6331222925691435
2016-10-20,754.75,755.900024,742.950012,745.5,720.589539,1360596.0,0.30181086519114686
2016-10-21,747.0,749.0,740.549988,747.75,722.764282,1807639.0,-0.08023751253760877
2016-10-24,749.900024,753.700012,745.25,747.150024,722.184387,1014731.0,0.03346048209455722
2016-10-25,749.099976,759.0,746.25,747.400024,722.426025,1924646.0,-1.1640368906383678
2016-10-26,749.0,749.0,736.099976,738.700012,714.016663,1206610.0,1.110059816812351
2016-10-27,742.0,750.700012,737.200012,746.900024,721.942749,2686399.0,-0.4686035463295151
2016-10-28,747.0,752.0,741.950012,743.400024,718.559631,1900094.0,-1.2980930439141376
2016-11-01,749.0,749.0,732.099976,733.75,709.232117,2566651.0,-2.6848397955707006
2016-11-02,732.799988,732.799988,713.099976,714.049988,690.190369,3286334.0,-1.456475621423854
2016-11-03,714.0,717.0,700.400024,703.650024,680.137878,4374269.0,-7.411358235098992
