Date,Open,High,Low,Close,Adj Close,Volume,Growth% of Close from previous 30 days
2012-03-21,285.0,287.875,282.075012,283.825012,269.670013,1984122.0,3.746687215716909
2012-03-22,286.950012,288.325012,280.25,282.75,268.64859,2537198.0,3.9139999136934938
2012-03-23,286.625,292.450012,279.600006,290.200012,275.72699,1937016.0,5.393138070242136
2012-03-26,292.0,292.0,286.049988,288.950012,274.539398,2546518.0,6.476282634730544
2012-03-27,287.5,291.0,284.600006,288.024994,273.660522,1736656.0,6.390243832887747
2012-03-28,289.850006,293.0,280.125,284.024994,269.860016,928234.0,2.693656938176315
2012-03-29,280.024994,289.950012,279.125,285.924988,271.665222,2185082.0,3.1103499362574802
2012-03-30,288.200012,292.399994,281.649994,284.975006,270.762634,2297008.0,2.380096948875223
2012-04-02,282.549988,288.575012,280.600006,286.700012,272.401581,1217922.0,5.969330887569669
2012-04-03,288.149994,288.524994,283.575012,284.524994,270.335022,851142.0,4.971409923102453
2012-04-04,284.975006,284.975006,280.100006,282.049988,267.983459,627652.0,3.8858151012891287
2012-04-09,280.0,282.475006,277.25,279.575012,265.631958,561580.0,1.8766600073605655
2012-04-10,282.0,285.0,279.149994,283.399994,269.266174,752576.0,3.847563294559838
2012-04-11,278.774994,290.0,278.774994,288.299988,273.921753,977768.0,5.2573911337873165
2012-04-12,287.75,289.75,282.174988,286.399994,272.116486,1442474.0,4.382685740318904
2012-04-13,286.0,296.0,286.0,292.700012,278.102356,2142600.0,7.147442063766113
2012-04-16,294.424988,294.475006,288.0,288.924988,274.515625,631486.0,4.987273038345641
2012-04-17,290.75,295.850006,286.875,292.350006,277.769867,1060348.0,6.241489506306447
2012-04-18,294.024994,300.75,294.0,298.325012,283.446777,1001600.0,5.303573821542142
2012-04-19,302.524994,303.5,297.225006,298.700012,283.803101,866778.0,7.022574553438027
2012-04-20,299.799988,302.5,292.5,294.399994,279.71756,1518400.0,5.312111120534195
2012-04-23,296.174988,299.649994,292.549988,297.825012,282.971741,574316.0,6.55635491949911
2012-04-24,297.5,302.475006,295.75,297.725006,282.87674,1996560.0,4.437426455321869
2012-04-25,297.100006,300.5,293.274994,296.649994,281.855347,1301712.0,2.9945317870573414
2012-04-26,298.399994,299.850006,293.674988,298.700012,283.803101,1258260.0,2.329571133872659
2012-04-27,297.549988,301.0,293.5,299.375,284.444489,1082160.0,2.4818142918271286
2012-04-30,297.799988,304.399994,294.5,301.549988,286.510956,1370226.0,2.8391105225179794
2012-05-02,301.125,304.475006,297.125,298.325012,283.446777,1410952.0,9.326619147961527
2012-05-03,297.5,302.0,295.75,299.774994,284.824463,625090.0,7.939504014269419
2012-05-04,298.25,303.799988,298.25,300.649994,285.655823,1697456.0,5.324919026452862
2012-05-07,298.25,302.475006,297.575012,300.125,285.157074,841490.0,5.74297095423006
2012-05-08,301.975006,305.375,293.549988,297.325012,282.496674,1131446.0,5.154734571175956
2012-05-09,295.5,301.450012,292.674988,299.875,284.919525,873108.0,3.333903376957815
2012-05-10,301.0,301.5,295.149994,296.799988,281.997894,982754.0,2.7167245800287314
2012-05-11,295.575012,297.350006,283.200012,285.549988,271.308899,1787728.0,-0.8593025090037872
2012-05-14,284.174988,290.5,281.0,288.75,274.349396,882634.0,1.6635880995740846
2012-05-15,286.024994,299.25,285.075012,297.424988,282.591675,1260638.0,4.022033918910228
2012-05-16,295.774994,298.975006,288.75,291.075012,276.558411,1555194.0,2.1405407041205597
2012-05-17,292.049988,294.850006,286.325012,289.975006,275.513214,1907122.0,1.1423068932414249
2012-05-18,285.274994,294.524994,284.899994,290.875,276.368378,1012422.0,2.231791980988499
2012-05-21,288.524994,298.5,288.125,297.450012,282.615479,1038810.0,5.460033559724892
2012-05-22,298.225006,298.5,286.0,287.100006,272.781647,1755516.0,2.6915831805454746
2012-05-23,287.0,287.0,279.625,285.299988,271.071411,1955586.0,0.6704283839893068
2012-05-24,289.0,289.0,280.549988,284.475006,270.287537,1482068.0,-1.3267367877934069
2012-05-25,287.524994,289.424988,283.875,284.774994,270.57254,1113544.0,-0.5673882800430505
2012-05-28,285.524994,287.5,281.049988,284.799988,270.596375,686258.0,-2.6990173133303563
2012-05-29,286.049988,288.5,281.75,282.875,268.767334,1343318.0,-2.0939649567451
2012-05-30,287.475006,290.700012,284.200012,288.700012,274.301819,3140604.0,-1.2485014281135305
2012-05-31,286.125,290.975006,281.600006,283.475006,269.337402,3554468.0,-4.977794486772704
2012-06-01,280.674988,285.825012,280.674988,284.524994,270.335022,1370470.0,-4.74556994661253
2012-06-04,284.350006,284.700012,279.549988,282.225006,268.149719,641718.0,-4.135525899501202
2012-06-05,281.200012,284.625,276.5,279.625,265.679474,887034.0,-6.110974990911782
2012-06-06,277.600006,288.924988,277.600006,287.350006,273.019196,1651076.0,-3.484759355416723
2012-06-07,288.100006,290.450012,286.149994,289.25,274.824463,986750.0,-2.49452019203479
2012-06-08,286.774994,293.600006,285.450012,291.825012,277.271027,1039702.0,-2.3016403494486632
2012-06-11,292.5,293.700012,287.649994,289.274994,274.848175,1015666.0,-3.3736972025052214
2012-06-12,290.450012,292.125,287.575012,289.899994,275.441986,1104120.0,-3.8633707390497367
2012-06-13,290.0,297.5,289.5,296.5,281.71286,1536886.0,-0.6117529293856242
2012-06-14,291.5,296.700012,289.799988,291.475006,276.938477,759932.0,-2.7687392764988212
2012-06-15,291.850006,298.25,291.850006,297.100006,282.282959,886640.0,-1.1807710197393135
2012-06-18,298.125,299.950012,294.049988,296.149994,281.380249,587596.0,-1.3244501457725972
2012-06-19,293.424988,300.950012,293.424988,299.024994,284.111908,1019276.0,0.5717588266674238
2012-06-20,301.475006,303.475006,299.5,302.600006,287.508667,1413502.0,0.9087139641517324
2012-06-21,300.75,309.524994,300.75,307.125,291.807953,1364524.0,3.4787777686837424
2012-06-22,305.024994,307.100006,303.024994,304.25,289.076324,1102860.0,6.548770017808586
2012-06-25,305.0,308.75,304.0,304.649994,289.45639,1053518.0,5.506491428571426
2012-06-26,303.0,309.475006,303.0,308.299988,292.924316,542892.0,3.6563841098650394
2012-06-27,309.174988,313.450012,308.149994,311.475006,295.940918,1424142.0,7.008500612893556
2012-06-28,311.0,312.5,306.325012,308.0,292.639282,1773886.0,6.216050910263622
2012-06-29,309.125,322.399994,309.125,317.899994,302.045563,2355224.0,9.290930468414265
2012-07-02,318.0,319.825012,315.174988,317.350006,301.52298,1658388.0,6.690197746571276
2012-07-03,316.149994,320.0,313.075012,314.950012,299.242676,1500942.0,9.700454691038916
2012-07-04,315.799988,317.700012,311.5,316.850006,301.047974,1058592.0,11.058541649851042
2012-07-05,316.75,319.950012,314.799988,317.899994,302.045563,494218.0,11.749709920034235
2012-07-06,315.125,318.0,315.125,316.950012,301.142975,478552.0,11.298400027356342
2012-07-09,315.024994,317.25,311.625,312.600006,297.009918,1392416.0,9.761242686569222
2012-07-10,313.0,314.950012,311.299988,313.424988,297.793701,2648760.0,10.799819001325668
2012-07-11,310.75,313.825012,308.75,311.975006,296.416077,1490872.0,8.06199966489783
2012-07-12,310.0,313.575012,309.325012,309.924988,294.468262,1083586.0,9.330622255988231
2012-07-13,309.25,310.774994,307.0,308.174988,292.805573,946434.0,8.312097179061883
2012-07-16,307.5,314.475006,307.5,310.75,295.252136,893452.0,10.107181643571298
2012-07-17,312.5,318.5,312.5,313.899994,298.245056,1346510.0,12.25748556101922
2012-07-18,316.350006,316.350006,312.5,313.350006,297.722534,2110900.0,9.048198871448779
2012-07-19,315.0,316.0,312.049988,312.975006,297.366211,1563050.0,8.202249265341404
2012-07-20,311.5,313.799988,310.725006,312.475006,296.891144,909906.0,7.076156309727143
2012-07-23,311.0,312.100006,305.5,308.350006,292.971893,1337880.0,6.594075670432825
2012-07-24,309.200012,309.200012,303.024994,304.225006,289.052612,2112538.0,4.941363330969926
2012-07-25,305.350006,308.5,302.875,305.625,290.382782,1486882.0,3.0775716694772344
2012-07-26,308.899994,314.325012,306.0,311.325012,295.798492,1766944.0,6.810191471443011
2012-07-27,315.850006,317.350006,308.799988,316.225006,300.454132,1336052.0,6.4372263930550035
2012-07-30,318.024994,324.424988,312.549988,322.75,306.653656,2001276.0,8.981937038296888
2012-07-31,323.125,328.5,320.975006,326.799988,310.501709,1153766.0,9.28851920652492
2012-08-01,327.75,330.5,323.200012,329.924988,313.470856,1494284.0,9.030066575742229
2012-08-02,329.0,330.0,326.149994,327.950012,311.59433,658944.0,6.780630687830692
2012-08-03,327.0,331.75,324.25,329.975006,313.518402,1640760.0,8.45521972062449
2012-08-06,331.5,337.450012,331.25,335.700012,318.957855,1423944.0,10.192029742826787
2012-08-07,339.950012,342.100006,333.274994,334.850006,318.150238,1061480.0,8.611747983590588
2012-08-08,334.774994,338.799988,334.625,336.75,319.955414,996162.0,8.114613857652511
2012-08-09,337.0,341.5,336.0,338.174988,321.309387,863074.0,9.797074025974021
2012-08-10,339.950012,344.950012,335.25,337.725006,320.881836,4555986.0,6.236241703106171
2012-08-13,340.0,344.524994,338.549988,341.0,323.99353,1647378.0,7.452337656486445
2012-08-14,338.5,338.5,330.5,333.649994,318.997986,2894370.0,5.937444447533463
2012-08-16,333.0,335.350006,329.049988,331.225006,316.679504,1527782.0,4.536847002616121
2012-08-17,330.200012,333.924988,329.100006,330.524994,316.010193,1902522.0,3.9713747210703
2012-08-21,331.0,334.625,327.774994,332.875,318.256989,1805210.0,5.024447829962532
2012-08-22,332.5,337.5,331.350006,332.100006,317.516052,1864492.0,6.238003719040235
2012-08-23,333.024994,338.25,333.024994,334.149994,319.476013,2383776.0,6.612429382943777
2012-08-24,333.5,334.674988,330.5,332.799988,318.185333,893732.0,6.675208462052237
2012-08-27,333.75,335.524994,331.575012,334.975006,320.264771,991094.0,8.082606749992042
2012-08-28,335.0,341.450012,332.75,340.674988,325.714447,2911176.0,10.545956442123721
2012-08-29,342.450012,343.5,336.375,338.049988,323.204742,1224736.0,8.785193242156069
2012-08-30,338.0,340.0,335.0,336.024994,321.268707,2049460.0,7.04842319939643
2012-08-31,336.049988,337.850006,330.25,334.200012,319.523804,1187724.0,6.653903175607409
2012-09-03,335.049988,336.450012,331.825012,333.399994,318.758942,1044496.0,6.526076398573497
2012-09-04,333.850006,334.5,328.200012,330.850006,316.320953,928220.0,5.880470324720948
2012-09-05,329.0,329.950012,322.75,325.200012,310.919037,2258182.0,5.464571322239575
2012-09-06,322.549988,327.899994,320.674988,325.75,311.444916,1483490.0,7.075353299524627
2012-09-07,328.049988,332.774994,328.049988,332.299988,317.707245,1185380.0,8.728012433537828
2012-09-10,332.200012,342.75,332.200012,341.774994,326.766113,1692520.0,9.780769557956358
2012-09-11,343.024994,346.5,339.825012,342.524994,327.483276,1206306.0,8.316859040552911
2012-09-12,347.0,347.75,340.0,340.799988,325.833954,1622398.0,5.592560185902397
2012-09-13,341.0,341.975006,336.649994,338.299988,323.443726,1563768.0,3.5189719774408315
2012-09-14,342.524994,343.125,336.299988,339.075012,324.184753,2217282.0,2.7733649565215805
2012-09-17,340.625,341.75,330.625,336.450012,321.674988,3814960.0,2.5918584201789874
2012-09-18,335.0,342.0,333.125,336.899994,322.105194,2438776.0,2.098640161855163
2012-09-20,334.0,339.950012,333.024994,335.5,320.766754,1945192.0,-0.059580575767157
2012-09-21,338.5,342.299988,332.0,334.75,320.049622,3359616.0,-0.029865909573854866
2012-09-24,334.0,341.350006,333.0,339.725006,324.806213,1532148.0,0.8834464736451396
2012-09-25,338.0,342.950012,334.5,338.125,323.276489,1188406.0,-0.014781696392042108
2012-09-26,335.5,341.225006,334.799988,337.850006,323.013519,1266006.0,0.037012361471391905
2012-09-27,338.5,342.899994,335.0,338.725006,323.850098,2193682.0,-0.6671536656891474
2012-09-28,339.5,349.899994,337.0,347.774994,332.502655,5214744.0,4.233478271844357
2012-10-01,350.0,351.475006,344.649994,346.575012,331.355408,1262540.0,4.634313751057795
2012-10-03,347.0,350.975006,346.649994,348.850006,333.530518,2312474.0,5.544213700220206
2012-10-04,352.5,352.5,347.0,349.375,334.032349,3083848.0,4.956815621479534
2012-10-05,350.0,350.424988,325.0,341.274994,326.288086,3019160.0,2.7627184083820775
2012-10-08,344.5,355.850006,342.924988,354.325012,338.765076,4350908.0,6.037713111555531
2012-10-09,355.049988,364.25,355.049988,361.75,345.863922,3355008.0,8.698922188663065
2012-10-10,361.5,364.450012,359.0,360.575012,344.74057,2011062.0,7.6423630245416
2012-10-11,361.0,361.25,355.125,360.024994,344.214722,2763132.0,5.679902159415358
2012-10-12,361.5,363.149994,354.825012,356.625,340.96405,1129144.0,5.494753042263092
2012-10-15,359.350006,359.850006,355.024994,357.399994,341.704956,1276120.0,6.361133957791247
2012-10-16,359.399994,360.700012,356.524994,359.100006,343.330353,909036.0,7.450626303388639
2012-10-17,360.524994,361.5,355.049988,355.75,340.127472,751248.0,6.703661188428218
2012-10-18,355.125,357.299988,349.125,349.899994,334.534332,2388514.0,5.757892596199616
2012-10-19,349.899994,349.899994,342.049988,347.399994,332.144165,3528600.0,6.826562478724625
2012-10-22,347.450012,350.0,340.25,349.549988,334.199707,1168318.0,7.306212739831154
2012-10-23,351.475006,351.475006,346.649994,349.0,333.673859,818056.0,5.025583088495331
2012-10-25,351.5,351.825012,345.0,347.450012,332.191986,1675108.0,1.6604544216596555
2012-10-29,342.0,345.225006,340.024994,343.899994,328.797852,469010.0,0.40143055954626194
2012-10-30,342.200012,343.524994,340.024994,341.899994,326.885712,540312.0,0.32277172498022727
2012-10-31,338.600006,348.725006,338.5,347.075012,331.833435,1903328.0,2.5938587972991685
2012-11-01,346.0,351.950012,344.524994,350.725006,335.32312,1105676.0,3.435816143243251
2012-11-02,351.774994,353.799988,346.575012,348.475006,333.171936,1576272.0,3.5740804194116036
2012-11-05,350.875,352.350006,348.024994,348.950012,333.626099,955088.0,3.576734406234517
2012-11-06,348.350006,352.174988,345.799988,349.200012,333.865112,1178430.0,4.083461102831599
2012-11-07,349.225006,352.774994,348.524994,350.174988,334.797272,1227750.0,4.6079127707244165
2012-11-08,350.450012,357.0,345.100006,348.274994,332.980713,3533206.0,2.5167379053633705
2012-11-09,346.299988,353.299988,345.5,347.100006,331.85733,1012262.0,2.654345582255085
2012-11-12,349.350006,349.924988,342.0,345.975006,330.781708,739238.0,2.4049133804070437
2012-11-15,343.0,344.700012,328.0,342.100006,327.076904,2059576.0,0.9963834792876202
2012-11-16,341.0,345.25,337.875,339.5,324.591064,1433138.0,-2.379410291931453
2012-11-19,338.0,344.100006,336.524994,340.225006,325.284241,1118136.0,-1.8322169170118956
2012-11-20,341.625,342.75,336.0,341.549988,326.551056,932626.0,-2.0925950621884244
2012-11-21,342.25,351.399994,340.149994,350.225006,334.845062,2390410.0,0.24329330948121863
2012-11-22,350.0,351.5,344.149994,349.600006,334.247528,1062766.0,2.439385289389241
2012-11-23,347.600006,354.0,345.700012,352.649994,337.163605,1470290.0,-0.4727349024968135
2012-11-26,354.625,354.625,346.450012,348.399994,333.10022,624976.0,-3.69039557705598
2012-11-27,348.524994,351.25,347.0,349.975006,334.606079,1100676.0,-2.9397505781681863
2012-11-29,348.5,357.399994,348.5,354.975006,339.386505,1952048.0,-1.4026770596932459
2012-11-30,355.049988,357.475006,352.625,354.924988,339.338654,1593304.0,-0.47669456712233166
2012-12-03,353.774994,355.825012,349.774994,352.524994,337.044037,1017862.0,-1.364017930005897
2012-12-04,351.299988,355.0,350.75,351.899994,336.446533,911480.0,-2.005015839515195
2012-12-05,352.875,355.5,349.049988,351.274994,335.848938,1198858.0,-1.257907519325371
2012-12-06,350.549988,354.475006,346.450012,351.575012,336.135834,2032942.0,0.47871335487934386
2012-12-07,350.049988,353.0,347.25,349.950012,334.582153,1377750.0,0.734029373644728
2012-12-10,350.0,355.350006,347.5,352.299988,336.82901,1633846.0,0.786725817309998
2012-12-11,354.924988,368.475006,353.274994,357.799988,342.087433,3350478.0,2.521486532951285
2012-12-12,358.799988,364.75,358.549988,362.924988,346.987305,1823000.0,4.4538711945705645
2012-12-13,364.024994,364.5,356.75,359.274994,343.49762,1457298.0,4.47077646648636
2012-12-14,360.049988,362.975006,358.100006,359.475006,343.688904,969798.0,5.140395527471116
2012-12-17,357.049988,362.399994,357.049988,360.524994,344.692749,2047662.0,3.8752377828917215
2012-12-18,363.375,369.600006,362.575012,368.475006,352.29361,3048086.0,5.060945098394267
2012-12-19,370.5,384.950012,370.25,382.399994,365.607147,1951640.0,9.735271516144255
2012-12-20,384.899994,387.950012,372.125,373.5,357.097961,1693518.0,7.035388209128356
2012-12-21,373.5,376.0,364.049988,364.725006,348.708374,1407506.0,4.445874417667543
2012-12-24,366.450012,372.649994,362.700012,370.424988,354.15799,1200888.0,5.782823072446282
2012-12-26,371.899994,379.950012,371.225006,376.850006,360.300873,1059686.0,8.204726865920215
2012-12-27,379.0,381.549988,371.25,372.75,356.380981,1429614.0,7.389799353676758
2012-12-28,373.850006,376.450012,365.524994,369.75,353.512726,986386.0,6.871881953229879
2012-12-31,369.799988,370.5,366.549988,368.125,351.959076,390038.0,7.607422842313541
2013-01-01,369.549988,374.899994,368.350006,369.75,353.512726,591988.0,8.910162002945508
2013-01-02,370.049988,373.5,369.799988,370.450012,354.181946,1043632.0,8.88382848614014
2013-01-03,373.975006,373.975006,365.049988,366.924988,350.811707,1040878.0,7.429366386041273
2013-01-04,368.75,368.75,363.225006,367.575012,351.433167,1031736.0,4.953959798061937
2013-01-07,370.399994,374.424988,368.549988,372.075012,355.735535,1968642.0,6.428777349620527
2013-01-08,372.524994,380.0,372.524994,377.225006,360.659363,2574802.0,6.968669337337354
2013-01-09,377.5,383.325012,375.774994,380.600006,363.88623,1819204.0,9.242253890509543
2013-01-10,382.0,382.450012,375.100006,377.125,360.563782,1012396.0,7.757695130948863
2013-01-11,376.75,377.774994,367.549988,369.625,353.393158,1182982.0,4.127049440771048
2013-01-14,370.225006,370.225006,366.0,367.649994,351.504913,1647772.0,3.58526630421412
2013-01-15,367.549988,367.825012,363.100006,365.100006,349.066895,785236.0,3.5671263638118145
2013-01-16,362.575012,368.924988,359.0,359.674988,343.880096,1503468.0,2.209432831078705
2013-01-17,360.0,360.825012,356.174988,358.5,342.756744,1800816.0,2.0567948540054655
2013-01-18,360.0,362.0,353.0,356.024994,340.39035,1639450.0,1.2657276109258804
2013-01-21,356.25,357.049988,347.0,349.924988,334.558289,3077902.0,-0.007150735574208339
2013-01-22,351.450012,357.850006,350.725006,355.350006,339.744995,2258682.0,0.8657445653957907
2013-01-23,355.5,356.725006,352.049988,354.875,339.290863,1375524.0,-0.8174924813021471
2013-01-24,354.0,359.399994,352.5,355.125,339.529938,1313338.0,-2.1492011456648403
2013-01-25,356.399994,366.424988,350.0,364.350006,348.349823,2269980.0,1.4125703388084994
2013-01-28,365.0,365.174988,357.549988,360.274994,344.453766,767284.0,0.22254342767852542
2013-01-29,358.600006,364.450012,354.100006,355.674988,340.055664,822060.0,-1.3452620707900234
2013-01-30,356.950012,358.125,352.375,354.424988,338.860596,611896.0,-3.8130179174215204
2013-01-31,351.625,362.149994,351.625,359.0,343.234741,1453696.0,-6.119245388900292
2013-02-01,359.024994,362.0,358.25,359.950012,344.143066,494318.0,-3.627841499330652
2013-02-04,359.024994,363.375,357.5,359.850006,344.047394,1340546.0,-1.336623461457973
2013-02-05,367.5,376.0,365.424988,374.75,358.29306,4320004.0,1.167581059623336
2013-02-06,377.149994,380.0,372.75,374.25,357.815002,2437380.0,-0.689931261404838
2013-02-07,373.0,377.375,372.524994,374.75,358.29306,1619600.0,0.5365526492287056
2013-02-08,375.700012,379.0,370.825012,373.049988,356.667725,3330272.0,0.8924916835699755
2013-02-11,375.649994,377.375,373.0,374.674988,358.221375,1830156.0,1.7792836672325933
2013-02-12,375.0,387.174988,373.25,385.850006,368.90567,2452572.0,4.354295064232592
2013-02-13,387.0,389.924988,385.0,387.725006,370.698273,2224038.0,4.663245631100152
2013-02-14,387.424988,391.950012,385.075012,389.475006,372.37146,2065870.0,6.145675202692933
2013-02-15,388.0,394.149994,388.0,393.100006,375.83725,1863412.0,6.944159196545165
2013-02-18,393.5,397.475006,391.100006,394.024994,376.721649,1662562.0,5.899343221683475
2013-02-19,393.049988,397.5,388.299988,396.325012,378.920593,1212136.0,5.063292649268328
2013-02-20,397.5,402.399994,395.149994,399.649994,382.099548,1894642.0,5.005251628924038
2013-02-21,398.875,401.0,396.575012,398.75,381.239136,1410756.0,5.7341730195558505
2013-02-22,399.950012,406.975006,399.549988,405.774994,387.955627,2569798.0,9.780180994250928
2013-02-25,406.0,413.0,402.75,411.024994,392.975037,1927688.0,11.797905809295349
2013-02-26,411.5,411.524994,398.674988,399.700012,382.14743,1060678.0,9.476857143628752
2013-02-27,401.799988,404.899994,394.524994,399.424988,381.88446,1923936.0,11.051644213858985
2013-02-28,401.125,406.975006,397.875,401.075012,383.462006,4031342.0,11.875875034867507
2013-03-01,401.075012,403.5,392.825012,399.674988,382.123505,1250104.0,12.260373495013665
2013-03-04,399.0,405.399994,395.899994,399.549988,382.003967,2478736.0,14.181610831404814
2013-03-05,400.350006,403.399994,396.299988,399.475006,381.932312,1161012.0,12.417334812145747
2013-03-06,400.149994,403.0,397.5,398.75,381.239136,1168412.0,12.363508277562522
2013-03-07,399.0,407.5,397.549988,405.125,387.334229,1668392.0,14.079549454417458
2013-03-08,406.0,411.450012,406.0,408.975006,391.015106,1361258.0,12.247838415021187
2013-03-11,410.0,419.325012,408.25,416.700012,398.400909,2524388.0,15.661652609728453
2013-03-12,417.125,419.75,410.5,413.674988,395.508667,1984306.0,16.30702241002114
2013-03-13,417.0,419.899994,415.274994,418.700012,400.313049,2125560.0,18.135014791902886
2013-03-14,419.5,421.524994,414.25,415.075012,396.84726,3003670.0,15.619780501392762
2013-03-15,417.5,421.725006,413.100006,416.799988,398.496521,2263572.0,15.793853064241588
2013-03-18,414.75,421.0,413.899994,416.225006,397.946716,1513756.0,15.666249565103522
2013-03-19,417.5,424.399994,415.325012,419.524994,401.101807,3579608.0,11.947963709139424
2013-03-20,419.0,424.200012,417.600006,419.125,400.71936,1787226.0,11.99064796259185
2013-03-21,419.125,422.0,415.0,415.649994,397.396942,1507534.0,10.913941027351566
2013-03-22,417.5,418.125,409.75,410.25,392.234131,1874746.0,9.971857176416801
2013-03-25,413.575012,414.0,408.799988,410.225006,392.210236,2209706.0,9.488228234760102
2013-03-26,409.0,412.725006,407.149994,411.850006,393.763855,1466472.0,6.738369728054377
2013-03-28,414.899994,414.899994,408.299988,409.475006,391.493164,1938014.0,5.609645925184408
2013-04-01,408.024994,412.0,405.0,406.325012,388.481506,529638.0,4.326338209235436
2013-04-02,406.125,426.875,405.549988,425.649994,406.957794,2410474.0,8.280332613375737
2013-04-03,426.475006,438.549988,424.75,432.149994,413.172394,2615936.0,9.675782140865916
2013-04-04,431.5,437.450012,429.25,429.975006,411.092957,1881574.0,8.490504757746653
2013-04-05,431.5,434.5,425.5,429.674988,410.806061,973426.0,7.5128223322330365
2013-04-08,429.75,437.450012,424.5,432.725006,413.722229,1285532.0,8.520377680250785
2013-04-09,431.0,437.0,430.125,433.899994,414.845551,1893340.0,6.931181175742928
2013-04-10,441.0,441.0,423.149994,428.725006,409.897766,2028646.0,4.306310384618609
2013-04-11,432.5,437.5,428.799988,436.174988,417.02063,1878720.0,9.125587917170233
2013-04-12,438.5,441.0,432.5,434.875,415.77774,871688.0,8.875261454598833
2013-04-15,436.5,439.0,433.0,436.5,417.33139,1054114.0,8.832509366103313
2013-04-16,435.0,447.450012,434.5,444.700012,425.171326,1114702.0,11.265409483167366
2013-04-17,443.149994,462.0,441.850006,457.125,437.050659,2785996.0,14.40996464252178
2013-04-18,457.5,462.450012,454.075012,458.125,438.006714,1706792.0,14.681768100405257
2013-04-22,461.0,472.25,457.950012,463.524994,443.169556,2539560.0,16.244512601880874
2013-04-23,462.100006,476.725006,462.100006,474.975006,454.116821,1367732.0,17.24159358222771
2013-04-25,475.049988,492.850006,471.75,489.799988,468.290771,4517038.0,19.762816997183435
2013-04-26,486.25,487.5,477.174988,478.049988,457.056702,2150012.0,14.722815990703635
2013-04-29,482.0,483.799988,467.899994,470.25,449.599274,1885780.0,13.676198378230211
2013-04-30,471.024994,482.475006,470.299988,475.524994,454.642548,1419360.0,13.571765075564404
2013-05-02,473.674988,487.100006,473.25,483.524994,462.29129,1594214.0,16.49099078987679
2013-05-03,485.399994,494.700012,481.0,492.350006,470.728729,2787976.0,18.12620445660858
2013-05-06,496.149994,497.399994,488.825012,491.075012,469.509735,710626.0,17.98306322806564
2013-05-07,495.950012,499.0,493.0,495.475006,473.716461,1964836.0,18.10381099725372
2013-05-08,499.424988,499.424988,491.149994,492.774994,471.13504,1158394.0,17.57232186101998
2013-05-09,491.125,492.5,471.799988,474.125,453.304108,2130960.0,14.068328363791583
2013-05-10,477.899994,479.600006,464.075012,467.524994,446.993927,2265212.0,13.960997928092626
2013-05-13,479.850006,481.325012,470.125,471.950012,451.22464,1977412.0,15.046621999439989
2013-05-14,472.399994,484.0,469.0,481.850006,460.68988,1824490.0,16.99647905310459
2013-05-15,480.5,488.075012,478.75,487.024994,465.637604,2628462.0,18.938881949732476
2013-05-16,482.0,490.875,481.799988,484.424988,463.151764,2135930.0,19.221060405703
2013-05-17,485.049988,488.299988,479.0,483.075012,461.861084,829624.0,13.491135630087669
2013-05-20,487.350006,494.825012,479.350006,482.975006,461.765442,1447280.0,11.760965568820538
2013-05-21,479.575012,490.25,479.575012,486.975006,465.589722,1588402.0,13.25658450016976
2013-05-22,487.625,506.850006,487.625,500.950012,478.95108,2406450.0,16.58812497598767
2013-05-23,490.0,508.25,490.0,503.0,480.911011,2539658.0,16.24010469133831
2013-05-24,494.125,499.024994,480.25,484.424988,463.151764,2623550.0,11.644386886071262
2013-05-27,485.0,513.0,480.975006,506.850006,484.592041,3350316.0,18.222636633422777
2013-05-28,510.5,511.5,494.075012,498.125,476.250122,3192018.0,14.203017986900251
2013-05-29,520.299988,540.349976,510.0,532.875,509.474091,7929878.0,22.535211267605636
2013-05-30,530.099976,542.400024,529.400024,537.099976,513.513611,2747088.0,23.046958991981665
2013-05-31,531.775024,535.5,518.5,522.049988,499.124451,4391362.0,17.393742728300165
2013-06-03,517.0,523.424988,494.25,508.825012,486.480255,2791600.0,11.309819414820895
2013-06-04,505.0,516.375,499.325012,509.125,486.767059,2693116.0,11.132332878581174
2013-06-05,512.5,523.0,505.549988,518.5,495.730469,2588284.0,11.86020316306827
2013-06-06,515.099976,516.924988,506.375,509.049988,486.695374,1560132.0,7.174057912428339
2013-06-07,504.0,513.400024,503.524994,506.225006,483.994415,1767874.0,3.3534133120476968
2013-06-10,509.0,509.899994,494.049988,499.325012,477.397522,2037266.0,4.450376432181822
2013-06-11,496.825012,500.725006,488.299988,491.200012,469.629272,2888004.0,4.455079638490169
2013-06-12,491.200012,495.649994,485.75,490.350006,468.816589,2231638.0,3.1176094184441574
2013-06-13,466.625,482.0,457.850006,474.700012,453.853851,6768578.0,-1.825134607209152
2013-06-14,476.600006,481.0,471.0,476.774994,455.837677,1661092.0,-3.163402419050649
2013-06-17,477.5,492.950012,473.549988,486.350006,464.992249,1932922.0,-0.962176018844145
2013-06-18,485.125,490.475006,482.0,485.950012,464.609833,1476768.0,-1.9223964649389382
2013-06-19,482.5,488.5,476.649994,480.625,459.518616,1286968.0,-2.465627141786337
2013-06-20,475.5,492.450012,471.5,484.674988,463.390747,3116684.0,2.22514906406538
2013-06-21,484.0,485.5,471.575012,474.25,453.423615,2758082.0,1.4384270544474906
2013-06-24,474.0,482.375,470.049988,473.575012,452.778259,1692162.0,0.3443161264290846
2013-06-25,473.899994,479.575012,471.325012,474.375,453.543152,2229816.0,-1.5513138750484954
